date;CE_NCC_0 Arrêt;CE_NCC_1 Marche ;CE_chauffage_-1 Arrêt Sécurité;CE_chauffage_-2 Arrêt Manuel OFF;CE_chauffage_1 Marche AUTO;CE_electrolyseur_-5 Arrêt pas de flux;CE_electrolyseur_0 Arrêt;CE_electrolyseur_1 Marche 100%;CE_filtration_-3 Arrêt pause filtration;CE_filtration_0 Arrêt AUTO;CE_filtration_1 Marche AUTO;CE_filtration_3 Marche mode baignade;CE_filtration_5 Marche hivernage;CE_hivernage_0 Arret;CE_hivernage_2 Actif activé;CE_pompe_chauff_-1 Arrêt Sécurité;CE_pompe_chauff_0 Arrêt AUTO;CE_pompe_chauff_1 Marche AUTO;CE_trait_PH_-5 Arrêt pas de flux chambre analyse;CE_trait_PH_0 Arrêt AUTO;CE_trait_PH_2 En cours pompe active;CE_volet_0 Position ouvert;CE_volet_1 position fermé;airTemp;waterTemp;baignade
2022-06-09 01:38:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.433344;16.866121;0
2022-06-09 02:30:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.509817;19.576618;0
2022-06-09 03:50:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.333199;19.1;0
2022-06-09 03:54:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.333199;19.1;0
2022-06-09 04:32:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.077267;19.233335;0
2022-06-09 05:22:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;15.9;19.200001;0
2022-06-09 05:36:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;15.9;19.200001;0
2022-06-09 05:48:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;15.9;19.200001;0
2022-06-09 07:00:00;1;0;0;1;0;0;1;0;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;17.599773;19.709949;0
2022-06-09 07:08:00;1;0;0;1;0;0;1;0;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;17.599773;19.709949;0
2022-06-09 07:12:00;1;0;0;1;0;0;1;0;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;17.599773;19.709949;0
2022-06-09 08:36:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;21.596064;21.866606;0
2022-06-09 09:12:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;22.470957;21.93334;0
2022-06-09 13:54:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;26.714245;22.9;0
2022-06-09 14:00:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;26.733389;22.91885;0
2022-06-09 14:28:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;26.704279;23.0;0
2022-06-09 14:38:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;27.004267;23.052124;0
2022-06-09 14:44:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;27.308029;23.1;0
2022-06-09 15:36:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;27.129864;22.863277;0
2022-06-09 17:16:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;26.299999;22.315414;0
2022-06-09 18:24:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;25.931141;22.115568;0
2022-06-09 21:14:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;20.798458;19.748867;0
2022-06-09 21:18:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;20.798458;19.748867;0
2022-06-09 22:58:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;18.550673;17.984077;0
2022-06-09 23:20:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;18.233273;17.467686;0
2022-06-10 01:14:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.935318;16.550983;0
2022-06-10 01:36:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.751049;16.451056;0
2022-06-10 03:02:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.218052;15.9;0
2022-06-10 03:04:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.218052;15.9;0
2022-06-10 03:24:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.200001;15.948588;0
2022-06-10 07:18:00;1;0;0;1;0;0;1;0;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;17.829254;19.004097;0
2022-06-10 07:24:00;1;0;0;1;0;0;1;0;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;17.829254;19.004097;0
2022-06-10 08:30:00;1;0;0;1;0;0;1;0;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;17.829254;19.004097;0
2022-06-10 08:34:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;17.829254;19.004097;0
2022-06-10 08:50:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;17.829254;19.004097;0
2022-06-10 09:14:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;17.829254;19.004097;0
2022-06-10 09:50:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;17.829254;19.004097;0
2022-06-10 12:58:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;17.829254;19.004097;0
2022-06-10 14:42:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;17.829254;19.004097;0
2022-06-10 15:36:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.829254;19.004097;0
2022-06-10 18:58:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.829254;19.004097;0
2022-06-10 19:12:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.829254;19.004097;0
2022-06-10 21:42:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;22.580494;21.270853;0
2022-06-10 23:52:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;20.181791;19.048529;0
2022-06-11 01:00:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;19.3162;17.982822;0
2022-06-11 02:44:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;18.41707;17.191914;0
2022-06-11 04:20:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.992329;16.758997;0
2022-06-11 04:24:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.992329;16.758997;0
2022-06-11 07:42:00;1;0;0;1;0;0;1;0;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;23.221849;23.30677;0
2022-06-11 07:52:00;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;1;0;0;0;0;1;1;24.921108;23.4;0
2022-06-11 09:04:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;30.988266;23.739407;0
2022-06-11 10:00:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;33.89621;24.139202;1
2022-06-11 10:02:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;33.89621;24.139202;1
2022-06-11 10:04:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;33.89621;24.139202;1
2022-06-11 10:06:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;33.89621;24.139202;1
2022-06-11 10:08:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;33.89621;24.139202;1
2022-06-11 10:10:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;33.89621;24.139202;1
2022-06-11 10:12:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;33.89621;24.139202;1
2022-06-11 10:14:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;34.27832;24.38974;1
2022-06-11 10:16:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;34.27832;24.38974;1
2022-06-11 10:18:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;34.27832;24.38974;1
2022-06-11 10:20:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;34.27832;24.38974;1
2022-06-11 10:22:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;34.27832;24.38974;1
2022-06-11 10:24:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;34.27832;24.38974;1
2022-06-11 10:26:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;34.27832;24.38974;1
2022-06-11 10:28:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;34.27832;24.38974;1
2022-06-11 10:30:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;34.227638;24.789293;1
2022-06-11 10:32:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;34.227638;24.789293;1
2022-06-11 10:34:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;34.227638;24.789293;1
2022-06-11 10:36:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;34.227638;24.789293;1
2022-06-11 10:38:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;34.227638;24.789293;1
2022-06-11 10:40:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;34.227638;24.789293;1
2022-06-11 10:42:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;34.227638;24.789293;1
2022-06-11 10:44:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;34.03875;25.038912;1
2022-06-11 10:46:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;34.03875;25.038912;1
2022-06-11 10:48:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;34.03875;25.038912;1
2022-06-11 10:50:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;34.03875;25.038912;1
2022-06-11 10:52:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;34.03875;25.038912;1
2022-06-11 10:54:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;34.03875;25.038912;1
2022-06-11 10:56:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;34.03875;25.038912;1
2022-06-11 10:58:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;34.03875;25.038912;1
2022-06-11 11:00:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;33.72776;25.172237;1
2022-06-11 13:02:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;33.861805;25.0;0
2022-06-11 13:20:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;33.728477;25.071516;0
2022-06-11 15:14:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;33.362354;25.675283;0
2022-06-11 15:32:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;33.224953;25.804117;0
2022-06-11 15:58:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;33.054649;25.9;0
2022-06-11 17:28:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;32.49255;26.211161;0
2022-06-11 21:12:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;26.089458;24.961411;0
2022-06-11 22:10:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;24.457287;23.623922;0
2022-06-12 00:06:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;22.296223;21.294426;0
2022-06-12 01:02:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;21.363947;20.195904;0
2022-06-12 01:08:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;21.363947;20.195904;0
2022-06-12 01:16:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;21.164207;19.998796;0
2022-06-12 03:08:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;20.032593;18.531984;0
2022-06-12 06:18:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;19.633312;17.700001;0
2022-06-12 07:00:00;1;0;0;1;0;0;1;0;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;21.198828;17.733387;0
2022-06-12 07:38:00;1;0;0;1;0;0;1;0;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;22.929642;24.200001;0
2022-06-12 08:52:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;29.293705;24.5;0
2022-06-12 09:28:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;31.2264;24.699301;0
2022-06-12 10:50:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;33.632275;25.531212;0
2022-06-12 12:46:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.633316;25.631866;0
2022-06-12 13:32:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.296619;25.931671;0
2022-06-12 14:12:00;0;1;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.461266;26.031521;0
2022-06-12 14:18:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.466652;26.1;0
2022-06-12 14:40:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.796352;26.19817;0
2022-06-12 15:26:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;33.0;26.331314;0
2022-06-12 15:28:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;33.0;26.331314;0
2022-06-12 15:30:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.902016;26.4;1
2022-06-12 15:32:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.902016;26.4;1
2022-06-12 15:34:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.902016;26.4;1
2022-06-12 15:36:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.902016;26.4;1
2022-06-12 15:38:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.902016;26.4;1
2022-06-12 15:40:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.902016;26.4;1
2022-06-12 15:42:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.902016;26.4;1
2022-06-12 15:44:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.868713;26.4;1
2022-06-12 15:46:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.868713;26.4;1
2022-06-12 15:48:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.868713;26.4;1
2022-06-12 15:50:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.868713;26.4;1
2022-06-12 15:52:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.868713;26.4;1
2022-06-12 15:54:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.868713;26.4;1
2022-06-12 15:56:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.868713;26.4;1
2022-06-12 15:58:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.868713;26.4;1
2022-06-12 16:00:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.866673;26.464609;1
2022-06-12 16:02:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.866673;26.464609;1
2022-06-12 16:04:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.866673;26.464609;1
2022-06-12 16:06:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.866673;26.464609;1
2022-06-12 16:08:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.866673;26.464609;1
2022-06-12 16:10:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.866673;26.464609;1
2022-06-12 16:12:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.866673;26.464609;1
2022-06-12 16:14:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.637531;26.466635;1
2022-06-12 16:16:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.637531;26.466635;1
2022-06-12 16:18:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.637531;26.466635;1
2022-06-12 16:20:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.637531;26.466635;1
2022-06-12 16:22:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.637531;26.466635;1
2022-06-12 16:24:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.637531;26.466635;1
2022-06-12 16:26:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.637531;26.466635;1
2022-06-12 16:28:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.637531;26.466635;1
2022-06-12 16:30:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.310982;26.43552;1
2022-06-12 17:36:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;31.707645;26.5;0
2022-06-12 19:52:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;27.281723;25.109066;0
2022-06-12 20:12:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;26.815592;24.906275;0
2022-06-12 20:16:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;26.409418;24.609438;0
2022-06-12 20:52:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;25.609482;24.106335;0
2022-06-12 22:12:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;23.781506;22.611128;0
2022-06-12 23:56:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;21.616489;20.712391;0
2022-06-13 00:54:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;20.046778;19.513519;0
2022-06-13 01:16:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;19.414234;19.042797;0
2022-06-13 06:02:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.687304;18.138498;0
2022-06-13 08:00:00;1;0;0;1;0;0;1;0;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;17.687304;18.138498;0
2022-06-13 08:42:00;1;0;0;1;0;0;1;0;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;17.687304;18.138498;0
2022-06-13 09:56:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;17.687304;18.138498;0
2022-06-13 13:48:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;17.687304;18.138498;0
2022-06-13 15:02:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;30.076136;26.942774;0
2022-06-13 18:54:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;28.5522;26.676117;0
2022-06-13 20:04:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;25.180243;24.836361;0
2022-06-13 23:10:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;19.780613;19.820423;0
2022-06-14 01:12:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.882814;18.294292;0
2022-06-14 03:36:00;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.380848;17.0;0
2022-06-14 08:20:00;1;0;0;1;0;0;1;0;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;26.813725;25.47003;0
2022-06-14 08:40:00;1;0;0;1;0;0;1;0;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;28.205591;25.536556;0
2022-06-14 15:20:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.265465;27.334528;0
2022-06-14 15:36:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.265465;27.334528;0
2022-06-14 16:00:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.265465;27.334528;1
2022-06-14 16:02:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.265465;27.334528;1
2022-06-14 16:04:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.265465;27.334528;1
2022-06-14 16:06:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.265465;27.334528;1
2022-06-14 16:08:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.265465;27.334528;1
2022-06-14 16:10:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.265465;27.334528;1
2022-06-14 16:12:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.265465;27.334528;1
2022-06-14 16:14:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.265465;27.334528;1
2022-06-14 16:16:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.265465;27.334528;1
2022-06-14 16:18:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.265465;27.334528;1
2022-06-14 16:20:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.265465;27.334528;1
2022-06-14 16:22:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.265465;27.334528;1
2022-06-14 16:24:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.265465;27.334528;1
2022-06-14 16:26:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.265465;27.334528;1
2022-06-14 16:28:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.265465;27.334528;1
2022-06-14 16:30:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.265465;27.334528;1
2022-06-14 16:32:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.265465;27.334528;1
2022-06-14 16:34:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.265465;27.334528;1
2022-06-14 16:36:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.265465;27.334528;1
2022-06-14 16:38:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.265465;27.334528;1
2022-06-14 16:40:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.265465;27.334528;1
2022-06-14 16:42:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.265465;27.334528;1
2022-06-14 16:44:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.335556;27.599346;1
2022-06-14 16:46:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.335556;27.599346;1
2022-06-14 16:48:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.335556;27.599346;1
2022-06-14 16:50:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.335556;27.599346;1
2022-06-14 16:52:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.335556;27.599346;1
2022-06-14 16:54:00;1;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;1;0;1;1;32.335556;27.599346;1
