date;type;value
2022-06-08 16:00:00;airTemp;23.547678
2022-06-08 16:15:00;airTemp;23.525976
2022-06-08 16:30:00;waterTemp;21.481407
2022-06-08 16:45:00;waterTemp;21.314768
2022-06-08 17:00:00;waterTemp;21.140726
2022-06-08 17:15:00;waterTemp;21.1
2022-06-08 17:30:00;waterTemp;21.1
2022-06-08 17:45:00;waterTemp;21.217722
2022-06-08 18:00:00;waterTemp;21.299999
2022-06-08 18:15:00;waterTemp;21.366673
2022-06-08 18:30:00;waterTemp;21.299999
2022-06-08 18:45:00;waterTemp;21.207928
2022-06-08 19:00:00;waterTemp;21.082834
2022-06-08 19:15:00;waterTemp;20.882931
2022-06-08 19:30:00;waterTemp;20.682955
2022-06-08 19:45:00;waterTemp;20.424513
2022-06-08 20:00:00;waterTemp;20.216448
2022-06-08 20:15:00;waterTemp;19.983212
2022-06-08 20:30:00;waterTemp;19.724983
2022-06-08 20:45:00;waterTemp;19.425194
2022-06-08 21:00:00;waterTemp;19.125414
2022-06-08 21:15:00;waterTemp;18.825443
2022-06-08 21:30:00;waterTemp;18.52549
2022-06-08 21:45:00;waterTemp;18.283726
2022-06-08 22:00:00;waterTemp;18.025734
2022-06-08 22:15:00;waterTemp;17.725946
2022-06-08 22:30:00;waterTemp;17.45072
2022-06-08 22:45:00;waterTemp;17.284313
2022-06-08 23:00:00;waterTemp;17.108912
2022-06-08 23:15:00;waterTemp;16.951435
2022-06-08 23:30:00;waterTemp;16.809179
2022-06-08 23:45:00;waterTemp;16.74268
2022-06-09 00:00:00;waterTemp;16.609426
2022-06-09 00:15:00;waterTemp;16.576149
2022-06-09 00:30:00;waterTemp;16.476156
2022-06-09 00:45:00;waterTemp;16.376204
2022-06-09 01:00:00;waterTemp;16.299999
2022-06-09 01:15:00;waterTemp;16.447496
2022-06-09 01:30:00;waterTemp;16.866121
2022-06-09 01:45:00;waterTemp;17.79427
2022-06-09 02:00:00;waterTemp;18.96052
2022-06-09 02:15:00;waterTemp;19.547092
2022-06-09 02:30:00;waterTemp;19.576618
2022-06-09 02:45:00;waterTemp;19.476706
2022-06-09 03:00:00;waterTemp;19.343428
2022-06-09 03:15:00;waterTemp;19.210161
2022-06-09 03:30:00;waterTemp;19.143732
2022-06-09 03:45:00;waterTemp;19.1
2022-06-09 04:00:00;waterTemp;19.122751
2022-06-09 04:15:00;waterTemp;19.200001
2022-06-09 04:30:00;waterTemp;19.233335
2022-06-09 04:45:00;waterTemp;19.200001
2022-06-09 05:00:00;waterTemp;19.200001
2022-06-08 16:30:00;airTemp;23.666674
2022-06-08 16:45:00;airTemp;23.422127
2022-06-08 17:00:00;airTemp;23.20738
2022-06-08 17:15:00;airTemp;23.444263
2022-06-08 17:30:00;airTemp;23.643574
2022-06-08 17:45:00;airTemp;23.884361
2022-06-08 18:00:00;airTemp;24.176329
2022-06-08 18:15:00;airTemp;24.27457
2022-06-08 18:30:00;airTemp;23.99831
2022-06-08 18:45:00;airTemp;23.557098
2022-06-08 19:00:00;airTemp;23.232237
2022-06-08 19:15:00;airTemp;22.957714
2022-06-08 19:30:00;airTemp;22.624413
2022-06-08 19:45:00;airTemp;22.240841
2022-06-08 20:00:00;airTemp;21.674395
2022-06-08 20:15:00;airTemp;21.149628
2022-06-08 20:30:00;airTemp;20.699986
2022-06-08 20:45:00;airTemp;20.266909
2022-06-08 21:00:00;airTemp;19.925394
2022-06-08 21:15:00;airTemp;19.625423
2022-06-08 21:30:00;airTemp;19.26729
2022-06-08 21:45:00;airTemp;18.900778
2022-06-08 22:00:00;airTemp;18.500986
2022-06-08 22:15:00;airTemp;18.159277
2022-06-08 22:30:00;airTemp;17.868181
2022-06-08 22:45:00;airTemp;17.508766
2022-06-08 23:00:00;airTemp;17.369171
2022-06-08 23:15:00;airTemp;17.075777
2022-06-08 23:30:00;airTemp;16.861027
2022-06-08 23:45:00;airTemp;16.700001
2022-06-09 00:00:00;airTemp;16.58555
2022-06-09 00:15:00;airTemp;16.523857
2022-06-09 00:30:00;airTemp;16.50948
2022-06-09 00:45:00;airTemp;16.442825
2022-06-09 01:00:00;airTemp;16.376242
2022-06-09 01:15:00;airTemp;16.357086
2022-06-09 01:30:00;airTemp;16.433344
2022-06-09 01:45:00;airTemp;16.490398
2022-06-09 02:00:00;airTemp;16.4666
2022-06-09 02:15:00;airTemp;16.590252
2022-06-09 02:30:00;airTemp;16.509817
2022-06-09 02:45:00;airTemp;16.489931
2022-06-09 03:00:00;airTemp;16.543423
2022-06-09 03:15:00;airTemp;16.556446
2022-06-09 03:30:00;airTemp;16.487415
2022-06-09 03:45:00;airTemp;16.333199
2022-06-09 04:00:00;airTemp;16.287811
2022-06-09 04:15:00;airTemp;16.110582
2022-06-09 04:30:00;airTemp;16.077267
2022-06-09 04:45:00;airTemp;15.910626
2022-06-09 05:00:00;airTemp;15.9
2022-06-09 06:15:00;waterTemp;19.166649
2022-06-09 06:30:00;waterTemp;19.200001
2022-06-09 06:45:00;waterTemp;19.200001
2022-06-09 07:00:00;waterTemp;19.709949
2022-06-09 07:15:00;waterTemp;21.67767
2022-06-09 07:30:00;waterTemp;21.700001
2022-06-09 07:45:00;waterTemp;21.755312
2022-06-09 08:00:00;waterTemp;21.799999
2022-06-09 08:15:00;waterTemp;21.8216
2022-06-09 08:30:00;waterTemp;21.866606
2022-06-09 08:45:00;waterTemp;21.9
2022-06-09 09:00:00;waterTemp;21.93334
2022-06-09 09:15:00;waterTemp;21.987991
2022-06-09 09:30:00;waterTemp;22.0
2022-06-09 09:45:00;waterTemp;22.087755
2022-06-09 10:00:00;waterTemp;22.133358
2022-06-09 10:15:00;waterTemp;21.958366
2022-06-09 10:30:00;waterTemp;21.812599
2022-06-09 10:45:00;waterTemp;21.853893
2022-06-09 11:00:00;waterTemp;21.812859
2022-06-09 11:15:00;waterTemp;21.799999
2022-06-09 11:30:00;waterTemp;21.746395
2022-06-09 11:45:00;waterTemp;21.679897
2022-06-09 12:00:00;waterTemp;21.779909
2022-06-09 12:15:00;waterTemp;22.5
2022-06-09 12:30:00;waterTemp;22.519678
2022-06-09 12:45:00;waterTemp;22.6
2022-06-09 13:00:00;waterTemp;22.652788
2022-06-09 13:15:00;waterTemp;22.786049
2022-06-09 13:30:00;waterTemp;22.852488
2022-06-09 13:45:00;waterTemp;22.9
2022-06-09 14:00:00;waterTemp;22.91885
2022-06-09 14:15:00;waterTemp;23.0
2022-06-09 14:30:00;waterTemp;23.052124
2022-06-09 14:45:00;waterTemp;23.1
2022-06-09 15:00:00;waterTemp;23.185305
2022-06-09 15:15:00;waterTemp;23.063061
2022-06-09 15:30:00;waterTemp;22.863277
2022-06-09 15:45:00;waterTemp;22.748423
2022-06-09 16:00:00;waterTemp;22.615135
2022-06-09 16:15:00;waterTemp;22.515144
2022-06-09 16:30:00;waterTemp;22.5
2022-06-09 16:45:00;waterTemp;22.448565
2022-06-09 17:00:00;waterTemp;22.4
2022-06-09 17:15:00;waterTemp;22.315414
2022-06-09 17:30:00;waterTemp;22.299999
2022-06-09 17:45:00;waterTemp;22.215496
2022-06-09 18:00:00;waterTemp;22.200001
2022-06-09 18:15:00;waterTemp;22.115568
2022-06-09 18:30:00;waterTemp;22.048985
2022-06-09 18:45:00;waterTemp;21.949041
2022-06-09 19:00:00;waterTemp;21.764774
2022-06-09 19:15:00;waterTemp;21.598141
2022-06-09 19:30:00;waterTemp;21.398291
2022-06-09 19:45:00;waterTemp;21.198666
2022-06-09 20:00:00;waterTemp;20.948257
2022-06-09 20:15:00;waterTemp;20.699017
2022-06-09 20:30:00;waterTemp;20.448748
2022-06-09 20:45:00;waterTemp;20.148788
2022-06-09 21:00:00;waterTemp;19.982944
2022-06-09 21:15:00;waterTemp;19.748867
2022-06-09 21:30:00;waterTemp;19.449177
2022-06-09 21:45:00;waterTemp;19.149422
2022-06-09 22:00:00;waterTemp;18.849577
2022-06-09 22:15:00;waterTemp;18.533194
2022-06-09 22:30:00;waterTemp;18.233515
2022-06-09 22:45:00;waterTemp;17.984077
2022-06-09 23:00:00;waterTemp;17.700739
2022-06-09 23:15:00;waterTemp;17.467686
2022-06-09 23:30:00;waterTemp;17.317242
2022-06-09 23:45:00;waterTemp;17.201397
2022-06-10 00:00:00;waterTemp;17.084049
2022-06-10 00:15:00;waterTemp;16.950726
2022-06-10 00:30:00;waterTemp;16.850758
2022-06-10 00:45:00;waterTemp;16.750841
2022-06-10 01:00:00;waterTemp;16.617558
2022-06-10 01:15:00;waterTemp;16.550983
2022-06-10 01:30:00;waterTemp;16.451056
2022-06-10 01:45:00;waterTemp;16.351126
2022-06-10 02:00:00;waterTemp;16.299999
2022-06-10 02:15:00;waterTemp;16.202528
2022-06-10 02:30:00;waterTemp;16.084681
2022-06-10 02:45:00;waterTemp;15.98472
2022-06-10 03:00:00;waterTemp;15.9
2022-06-10 03:15:00;waterTemp;15.948588
2022-06-10 03:30:00;waterTemp;16.04854
2022-06-10 03:45:00;waterTemp;16.245419
2022-06-10 04:00:00;waterTemp;16.735353
2022-06-10 04:15:00;waterTemp;17.537991
2022-06-10 04:30:00;waterTemp;18.496994
2022-06-10 04:45:00;waterTemp;19.244568
2022-06-10 05:00:00;waterTemp;19.4
2022-06-10 05:15:00;waterTemp;19.351837
2022-06-10 05:30:00;waterTemp;19.285219
2022-06-10 05:45:00;waterTemp;19.152012
2022-06-10 06:00:00;waterTemp;19.004097
2022-06-09 06:15:00;airTemp;16.467413
2022-06-09 06:30:00;airTemp;16.755888
2022-06-09 06:45:00;airTemp;17.166607
2022-06-09 07:00:00;airTemp;17.599773
2022-06-09 07:15:00;airTemp;18.066519
2022-06-09 07:30:00;airTemp;18.38846
2022-06-09 07:45:00;airTemp;19.009151
2022-06-09 08:00:00;airTemp;19.819551
2022-06-09 08:15:00;airTemp;20.738445
2022-06-09 08:30:00;airTemp;21.596064
2022-06-09 08:45:00;airTemp;21.964472
2022-06-09 09:00:00;airTemp;22.470957
2022-06-09 09:15:00;airTemp;23.173134
2022-06-09 09:30:00;airTemp;23.924154
2022-06-09 09:45:00;airTemp;24.463146
2022-06-09 10:00:00;airTemp;24.904667
2022-06-09 10:15:00;airTemp;25.241644
2022-06-09 10:30:00;airTemp;25.46207
2022-06-09 10:45:00;airTemp;25.923367
2022-06-09 11:00:00;airTemp;26.394699
2022-06-09 11:15:00;airTemp;26.681431
2022-06-09 11:30:00;airTemp;26.946539
2022-06-09 11:45:00;airTemp;26.586084
2022-06-09 12:00:00;airTemp;26.099863
2022-06-09 12:15:00;airTemp;26.03986
2022-06-09 12:30:00;airTemp;26.259216
2022-06-09 12:45:00;airTemp;26.572611
2022-06-09 13:00:00;airTemp;26.672216
2022-06-09 13:15:00;airTemp;26.66124
2022-06-09 13:30:00;airTemp;26.738384
2022-06-09 13:45:00;airTemp;26.714245
2022-06-09 14:00:00;airTemp;26.733389
2022-06-09 14:15:00;airTemp;26.704279
2022-06-09 14:30:00;airTemp;27.004267
2022-06-09 14:45:00;airTemp;27.308029
2022-06-09 15:00:00;airTemp;27.466599
2022-06-09 15:15:00;airTemp;27.429743
2022-06-09 15:30:00;airTemp;27.129864
2022-06-09 15:45:00;airTemp;26.927013
2022-06-09 16:00:00;airTemp;26.630264
2022-06-09 16:15:00;airTemp;26.3818
2022-06-09 16:30:00;airTemp;26.348492
2022-06-09 16:45:00;airTemp;26.318075
2022-06-09 17:00:00;airTemp;26.38201
2022-06-09 17:15:00;airTemp;26.299999
2022-06-09 17:30:00;airTemp;26.248816
2022-06-09 17:45:00;airTemp;25.995316
2022-06-09 18:00:00;airTemp;25.868893
2022-06-09 18:15:00;airTemp;25.931141
2022-06-09 18:30:00;airTemp;25.680302
2022-06-09 18:45:00;airTemp;25.229465
2022-06-09 19:00:00;airTemp;24.878578
2022-06-09 19:15:00;airTemp;24.429596
2022-06-09 19:30:00;airTemp;23.912302
2022-06-09 19:45:00;airTemp;23.480036
2022-06-09 20:00:00;airTemp;22.997658
2022-06-09 20:15:00;airTemp;22.564623
2022-06-09 20:30:00;airTemp;22.164968
2022-06-09 20:45:00;airTemp;21.747948
2022-06-09 21:00:00;airTemp;21.281336
2022-06-09 21:15:00;airTemp;20.798458
2022-06-09 21:30:00;airTemp;20.348597
2022-06-09 21:45:00;airTemp;19.949404
2022-06-09 22:00:00;airTemp;19.599415
2022-06-09 22:15:00;airTemp;19.18314
2022-06-09 22:30:00;airTemp;18.933653
2022-06-09 22:45:00;airTemp;18.550673
2022-06-09 23:00:00;airTemp;18.350363
2022-06-09 23:15:00;airTemp;18.233273
2022-06-09 23:30:00;airTemp;18.234652
2022-06-09 23:45:00;airTemp;17.984016
2022-06-10 00:00:00;airTemp;17.93475
2022-06-10 00:15:00;airTemp;17.717381
2022-06-10 00:30:00;airTemp;17.585615
2022-06-10 00:45:00;airTemp;17.350801
2022-06-10 01:00:00;airTemp;17.15271
2022-06-10 01:15:00;airTemp;16.935318
2022-06-10 01:30:00;airTemp;16.751049
2022-06-10 01:45:00;airTemp;16.651119
2022-06-10 02:00:00;airTemp;16.551195
2022-06-10 02:15:00;airTemp;16.4846
2022-06-10 02:30:00;airTemp;16.351322
2022-06-10 02:45:00;airTemp;16.299999
2022-06-10 03:00:00;airTemp;16.218052
2022-06-10 03:15:00;airTemp;16.200001
2022-06-10 03:30:00;airTemp;16.200001
2022-06-10 03:45:00;airTemp;16.248495
2022-06-10 04:00:00;airTemp;16.299999
2022-06-10 04:15:00;airTemp;16.381676
2022-06-10 04:30:00;airTemp;16.481592
2022-06-10 04:45:00;airTemp;16.581532
2022-06-10 05:00:00;airTemp;16.648186
2022-06-10 05:15:00;airTemp;16.892681
2022-06-10 05:30:00;airTemp;17.244387
2022-06-10 05:45:00;airTemp;17.544041
2022-06-10 06:00:00;airTemp;17.829254
2022-06-10 20:15:00;waterTemp;22.522972
2022-06-10 20:30:00;waterTemp;22.36944
2022-06-10 20:45:00;waterTemp;22.113205
2022-06-10 21:00:00;waterTemp;21.870171
2022-06-10 21:15:00;waterTemp;21.570553
2022-06-10 21:30:00;waterTemp;21.270853
2022-06-10 21:45:00;waterTemp;21.014099
2022-06-10 22:00:00;waterTemp;20.771461
2022-06-10 22:15:00;waterTemp;20.471853
2022-06-10 22:30:00;waterTemp;20.214712
2022-06-10 22:45:00;waterTemp;20.01474
2022-06-10 23:00:00;waterTemp;19.772146
2022-06-10 23:15:00;waterTemp;19.54813
2022-06-10 23:30:00;waterTemp;19.2724
2022-06-10 23:45:00;waterTemp;19.048529
2022-06-11 00:00:00;waterTemp;18.773083
2022-06-11 00:15:00;waterTemp;18.549007
2022-06-11 00:30:00;waterTemp;18.324535
2022-06-11 00:45:00;waterTemp;18.182598
2022-06-11 01:00:00;waterTemp;17.982822
2022-06-11 01:15:00;waterTemp;17.81642
2022-06-11 01:30:00;waterTemp;17.691675
2022-06-11 01:45:00;waterTemp;17.558418
2022-06-11 02:00:00;waterTemp;17.491812
2022-06-11 02:15:00;waterTemp;17.391819
2022-06-11 02:30:00;waterTemp;17.29183
2022-06-11 02:45:00;waterTemp;17.191914
2022-06-11 03:00:00;waterTemp;17.1
2022-06-11 03:15:00;waterTemp;17.025431
2022-06-11 03:30:00;waterTemp;16.958895
2022-06-11 03:45:00;waterTemp;16.892244
2022-06-11 04:00:00;waterTemp;16.799999
2022-06-11 04:15:00;waterTemp;16.758997
2022-06-11 04:30:00;waterTemp;16.692429
2022-06-11 04:45:00;waterTemp;16.6
2022-06-11 05:00:00;waterTemp;16.6
2022-06-11 05:15:00;waterTemp;16.6
2022-06-11 05:30:00;waterTemp;16.6
2022-06-11 05:45:00;waterTemp;16.533316
2022-06-11 06:00:00;waterTemp;16.6
2022-06-11 06:15:00;waterTemp;16.6
2022-06-11 06:30:00;waterTemp;16.6
2022-06-11 06:45:00;waterTemp;16.680706
2022-06-11 07:00:00;waterTemp;17.27874
2022-06-11 07:15:00;waterTemp;23.273594
2022-06-11 07:30:00;waterTemp;23.30677
2022-06-11 07:45:00;waterTemp;23.4
2022-06-11 08:00:00;waterTemp;23.406605
2022-06-11 08:15:00;waterTemp;23.5
2022-06-11 08:30:00;waterTemp;23.573067
2022-06-11 08:45:00;waterTemp;23.672953
2022-06-11 09:00:00;waterTemp;23.739407
2022-06-11 09:15:00;waterTemp;23.839306
2022-06-11 09:30:00;waterTemp;23.939291
2022-06-11 09:45:00;waterTemp;24.039272
2022-06-11 10:00:00;waterTemp;24.139202
2022-06-11 10:15:00;waterTemp;24.38974
2022-06-11 10:30:00;waterTemp;24.789293
2022-06-11 10:45:00;waterTemp;25.038912
2022-06-11 11:00:00;waterTemp;25.172237
2022-06-11 11:15:00;waterTemp;25.272228
2022-06-11 11:30:00;waterTemp;25.372213
2022-06-11 11:45:00;waterTemp;25.438766
2022-06-11 12:00:00;waterTemp;25.524433
2022-06-11 12:15:00;waterTemp;24.771904
2022-06-11 12:30:00;waterTemp;24.876764
2022-06-11 12:45:00;waterTemp;25.0
2022-06-11 13:00:00;waterTemp;25.0
2022-06-11 13:15:00;waterTemp;25.071516
2022-06-11 13:30:00;waterTemp;25.138174
2022-06-11 13:45:00;waterTemp;25.238167
2022-06-11 14:00:00;waterTemp;25.299999
2022-06-11 14:15:00;waterTemp;25.304625
2022-06-11 14:30:00;waterTemp;25.404507
2022-06-11 14:45:00;waterTemp;25.50444
2022-06-11 15:00:00;waterTemp;25.6
2022-06-11 15:15:00;waterTemp;25.675283
2022-06-11 15:30:00;waterTemp;25.804117
2022-06-11 15:45:00;waterTemp;25.9
2022-06-11 16:00:00;waterTemp;25.970642
2022-06-11 16:15:00;waterTemp;26.037191
2022-06-11 16:30:00;waterTemp;25.988735
2022-06-11 16:45:00;waterTemp;25.837076
2022-06-11 17:00:00;waterTemp;25.974133
2022-06-11 17:15:00;waterTemp;26.211161
2022-06-11 17:30:00;waterTemp;26.437027
2022-06-11 17:45:00;waterTemp;26.61083
2022-06-11 18:00:00;waterTemp;26.90711
2022-06-11 18:15:00;waterTemp;27.036718
2022-06-11 18:30:00;waterTemp;27.1
2022-06-11 18:45:00;waterTemp;27.096882
2022-06-11 19:00:00;waterTemp;26.963566
2022-06-11 19:15:00;waterTemp;26.827358
2022-06-11 19:30:00;waterTemp;26.660751
2022-06-11 19:45:00;waterTemp;26.3941
2022-06-11 20:00:00;waterTemp;26.191181
2022-06-10 20:15:00;airTemp;24.714998
2022-06-10 20:30:00;airTemp;24.192513
2022-06-10 20:45:00;airTemp;23.816299
2022-06-10 21:00:00;airTemp;23.360241
2022-06-10 21:15:00;airTemp;22.927401
2022-06-10 21:30:00;airTemp;22.580494
2022-06-10 21:45:00;airTemp;22.337769
2022-06-10 22:00:00;airTemp;22.071445
2022-06-10 22:15:00;airTemp;21.771837
2022-06-10 22:30:00;airTemp;21.47205
2022-06-10 22:45:00;airTemp;21.172092
2022-06-10 23:00:00;airTemp;20.914753
2022-06-10 23:15:00;airTemp;20.672167
2022-06-10 23:30:00;airTemp;20.414919
2022-06-10 23:45:00;airTemp;20.181791
2022-06-11 00:00:00;airTemp;20.015379
2022-06-11 00:15:00;airTemp;19.848995
2022-06-11 00:30:00;airTemp;19.657887
2022-06-11 00:45:00;airTemp;19.515947
2022-06-11 01:00:00;airTemp;19.3162
2022-06-11 01:15:00;airTemp;19.149775
2022-06-11 01:30:00;airTemp;18.958317
2022-06-11 01:45:00;airTemp;18.816813
2022-06-11 02:00:00;airTemp;18.691805
2022-06-11 02:15:00;airTemp;18.558477
2022-06-11 02:30:00;airTemp;18.433325
2022-06-11 02:45:00;airTemp;18.41707
2022-06-11 03:00:00;airTemp;18.299999
2022-06-11 03:15:00;airTemp;18.292139
2022-06-11 03:30:00;airTemp;18.158888
2022-06-11 03:45:00;airTemp;18.1
2022-06-11 04:00:00;airTemp;18.025623
2022-06-11 04:15:00;airTemp;17.992329
2022-06-11 04:30:00;airTemp;17.866632
2022-06-11 04:45:00;airTemp;17.9
2022-06-11 05:00:00;airTemp;17.907454
2022-06-11 05:15:00;airTemp;18.007389
2022-06-11 05:30:00;airTemp;18.107298
2022-06-11 05:45:00;airTemp;18.273947
2022-06-11 06:00:00;airTemp;18.381176
2022-06-11 06:15:00;airTemp;18.695574
2022-06-11 06:30:00;airTemp;19.142729
2022-06-11 06:45:00;airTemp;19.896582
2022-06-11 07:00:00;airTemp;20.890867
2022-06-11 07:15:00;airTemp;22.20927
2022-06-11 07:30:00;airTemp;23.221849
2022-06-11 07:45:00;airTemp;24.921108
2022-06-11 08:00:00;airTemp;26.506311
2022-06-11 08:15:00;airTemp;28.044937
2022-06-11 08:30:00;airTemp;29.170025
2022-06-11 08:45:00;airTemp;30.177151
2022-06-11 09:00:00;airTemp;30.988266
2022-06-11 09:15:00;airTemp;31.581135
2022-06-11 09:30:00;airTemp;32.569145
2022-06-11 09:45:00;airTemp;33.08091
2022-06-11 10:00:00;airTemp;33.89621
2022-06-11 10:15:00;airTemp;34.27832
2022-06-11 10:30:00;airTemp;34.227638
2022-06-11 10:45:00;airTemp;34.03875
2022-06-11 11:00:00;airTemp;33.72776
2022-06-11 11:15:00;airTemp;33.499989
2022-06-11 11:30:00;airTemp;33.666672
2022-06-11 11:45:00;airTemp;33.682961
2022-06-11 12:00:00;airTemp;33.943974
2022-06-11 12:15:00;airTemp;34.099998
2022-06-11 12:30:00;airTemp;34.138393
2022-06-11 12:45:00;airTemp;34.051758
2022-06-11 13:00:00;airTemp;33.861805
2022-06-11 13:15:00;airTemp;33.728477
2022-06-11 13:30:00;airTemp;33.585453
2022-06-11 13:45:00;airTemp;33.395164
2022-06-11 14:00:00;airTemp;33.261856
2022-06-11 14:15:00;airTemp;33.085938
2022-06-11 14:30:00;airTemp;33.013653
2022-06-11 14:45:00;airTemp;33.242229
2022-06-11 15:00:00;airTemp;33.433384
2022-06-11 15:15:00;airTemp;33.362354
2022-06-11 15:30:00;airTemp;33.224953
2022-06-11 15:45:00;airTemp;33.054649
2022-06-11 16:00:00;airTemp;32.796078
2022-06-11 16:15:00;airTemp;32.629448
2022-06-11 16:30:00;airTemp;32.52206
2022-06-11 16:45:00;airTemp;32.296257
2022-06-11 17:00:00;airTemp;32.211205
2022-06-11 17:15:00;airTemp;32.49255
2022-06-11 17:30:00;airTemp;32.363033
2022-06-11 17:45:00;airTemp;32.200001
2022-06-11 18:00:00;airTemp;32.343983
2022-06-11 18:15:00;airTemp;32.31971
2022-06-11 18:30:00;airTemp;31.880383
2022-06-11 18:45:00;airTemp;31.214275
2022-06-11 19:00:00;airTemp;30.720953
2022-06-11 19:15:00;airTemp;30.245754
2022-06-11 19:30:00;airTemp;29.64888
2022-06-11 19:45:00;airTemp;28.982273
2022-06-11 20:00:00;airTemp;28.382324
2022-06-11 20:15:00;waterTemp;25.891468
2022-06-11 20:30:00;waterTemp;25.589079
2022-06-11 20:45:00;waterTemp;25.19203
2022-06-11 21:00:00;waterTemp;24.961411
2022-06-11 21:15:00;waterTemp;24.656189
2022-06-11 21:30:00;waterTemp;24.292265
2022-06-11 21:45:00;waterTemp;23.992619
2022-06-11 22:00:00;waterTemp;23.623922
2022-06-11 22:15:00;waterTemp;23.293221
2022-06-11 22:30:00;waterTemp;22.993256
2022-06-11 22:45:00;waterTemp;22.659946
2022-06-11 23:00:00;waterTemp;22.393307
2022-06-11 23:15:00;waterTemp;22.093439
2022-06-11 23:30:00;waterTemp;21.793669
2022-06-11 23:45:00;waterTemp;21.52932
2022-06-12 00:00:00;waterTemp;21.294426
2022-06-12 00:15:00;waterTemp;20.994802
2022-06-12 00:30:00;waterTemp;20.695087
2022-06-12 00:45:00;waterTemp;20.463808
2022-06-12 01:00:00;waterTemp;20.195904
2022-06-12 01:15:00;waterTemp;19.998796
2022-06-12 01:30:00;waterTemp;19.79665
2022-06-12 01:45:00;waterTemp;19.564646
2022-06-12 02:00:00;waterTemp;19.364674
2022-06-12 02:15:00;waterTemp;19.131416
2022-06-12 02:30:00;waterTemp;18.931643
2022-06-12 02:45:00;waterTemp;18.731747
2022-06-12 03:00:00;waterTemp;18.531984
2022-06-12 03:15:00;waterTemp;18.399527
2022-06-12 03:30:00;waterTemp;18.299999
2022-06-12 03:45:00;waterTemp;18.299595
2022-06-12 04:00:00;waterTemp;18.200001
2022-06-12 04:15:00;waterTemp;18.132942
2022-06-12 04:30:00;waterTemp;18.066303
2022-06-12 04:45:00;waterTemp;17.999783
2022-06-12 05:00:00;waterTemp;17.9
2022-06-12 05:15:00;waterTemp;17.866489
2022-06-12 05:30:00;waterTemp;17.799999
2022-06-12 05:45:00;waterTemp;17.766563
2022-06-12 06:00:00;waterTemp;17.700001
2022-06-12 06:15:00;waterTemp;17.700001
2022-06-12 06:30:00;waterTemp;17.666658
2022-06-12 06:45:00;waterTemp;17.700001
2022-06-12 07:00:00;waterTemp;17.733387
2022-06-12 07:15:00;waterTemp;24.152763
2022-06-12 07:30:00;waterTemp;24.200001
2022-06-12 07:45:00;waterTemp;24.232933
2022-06-12 08:00:00;waterTemp;24.299999
2022-06-12 08:15:00;waterTemp;24.366249
2022-06-12 08:30:00;waterTemp;24.466183
2022-06-12 08:45:00;waterTemp;24.5
2022-06-12 09:00:00;waterTemp;24.599354
2022-06-12 09:15:00;waterTemp;24.699301
2022-06-12 09:30:00;waterTemp;24.799299
2022-06-12 09:45:00;waterTemp;24.86595
2022-06-12 10:00:00;waterTemp;24.932602
2022-06-12 10:15:00;waterTemp;25.03248
2022-06-12 10:30:00;waterTemp;25.230352
2022-06-12 10:45:00;waterTemp;25.531212
2022-06-12 11:00:00;waterTemp;25.698933
2022-06-12 11:15:00;waterTemp;25.79892
2022-06-12 11:30:00;waterTemp;25.799999
2022-06-12 11:45:00;waterTemp;25.799999
2022-06-12 12:00:00;waterTemp;25.543386
2022-06-12 12:15:00;waterTemp;25.427036
2022-06-12 12:30:00;waterTemp;25.531939
2022-06-12 12:45:00;waterTemp;25.631866
2022-06-12 13:00:00;waterTemp;25.731808
2022-06-12 13:15:00;waterTemp;25.831787
2022-06-12 13:30:00;waterTemp;25.931671
2022-06-12 13:45:00;waterTemp;26.0
2022-06-12 14:00:00;waterTemp;26.031521
2022-06-12 14:15:00;waterTemp;26.1
2022-06-12 14:30:00;waterTemp;26.19817
2022-06-12 14:45:00;waterTemp;26.264822
2022-06-12 15:00:00;waterTemp;26.299999
2022-06-12 15:15:00;waterTemp;26.331314
2022-06-12 15:30:00;waterTemp;26.4
2022-06-12 15:45:00;waterTemp;26.4
2022-06-12 16:00:00;waterTemp;26.464609
2022-06-12 16:15:00;waterTemp;26.466635
2022-06-12 16:30:00;waterTemp;26.43552
2022-06-12 16:45:00;waterTemp;26.4
2022-06-12 17:00:00;waterTemp;26.4
2022-06-11 20:15:00;airTemp;27.782898
2022-06-11 20:30:00;airTemp;27.183548
2022-06-11 20:45:00;airTemp;26.584024
2022-06-11 21:00:00;airTemp;26.089458
2022-06-11 21:15:00;airTemp;25.586864
2022-06-11 21:30:00;airTemp;25.156319
2022-06-11 21:45:00;airTemp;24.792603
2022-06-11 22:00:00;airTemp;24.457287
2022-06-11 22:15:00;airTemp;24.093203
2022-06-11 22:30:00;airTemp;23.793238
2022-06-11 22:45:00;airTemp;23.493263
2022-06-11 23:00:00;airTemp;23.193287
2022-06-11 23:15:00;airTemp;22.895582
2022-06-11 23:30:00;airTemp;22.693653
2022-06-11 23:45:00;airTemp;22.498026
2022-06-12 00:00:00;airTemp;22.296223
2022-06-12 00:15:00;airTemp;22.094786
2022-06-12 00:30:00;airTemp;21.830051
2022-06-12 00:45:00;airTemp;21.595556
2022-06-12 01:00:00;airTemp;21.363947
2022-06-12 01:15:00;airTemp;21.164207
2022-06-12 01:30:00;airTemp;20.931099
2022-06-12 01:45:00;airTemp;20.765646
