date;Evènement;Etat
2022-06-08 10:00:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-06-08 10:00:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-06-08 10:00:00;Changement état électrolyseur;-3 Arrêt pas de pompe allumée
2022-06-08 12:00:00;Changement d’état de la filtration;1 Marche AUTO
2022-06-08 12:00:00;Changement état du traitement PH;-5 Arrêt pas de flux chambre analyse
2022-06-08 12:00:00;Changement état électrolyseur;-5 Arrêt pas de flux
2022-06-08 12:00:01;Changement état du traitement PH;0 Arrêt AUTO
2022-06-08 12:00:01;Changement état électrolyseur;0 Arrêt
2022-06-08 12:05:01;Changement état électrolyseur;1 Marche 100%
2022-06-08 15:00:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-06-08 15:00:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-06-08 15:00:00;Changement état électrolyseur;-3 Arrêt pas de pompe allumée
2022-06-09 07:00:00;Changement d’état de la filtration;1 Marche AUTO
2022-06-09 07:00:00;Changement état du traitement PH;-5 Arrêt pas de flux chambre analyse
2022-06-09 07:00:00;Changement état électrolyseur;-5 Arrêt pas de flux
2022-06-09 07:00:02;Changement état du traitement PH;0 Arrêt AUTO
2022-06-09 07:00:02;Changement état électrolyseur;0 Arrêt
2022-06-09 08:10:15;Changement état électrolyseur;1 Marche 100%
2022-06-09 10:00:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-06-09 10:00:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-06-09 10:00:00;Changement état électrolyseur;-3 Arrêt pas de pompe allumée
2022-06-09 12:00:00;Changement d’état de la filtration;1 Marche AUTO
2022-06-09 12:00:00;Changement état du traitement PH;-5 Arrêt pas de flux chambre analyse
2022-06-09 12:00:00;Changement état électrolyseur;-5 Arrêt pas de flux
2022-06-09 12:00:02;Changement état du traitement PH;0 Arrêt AUTO
2022-06-09 12:00:02;Changement état électrolyseur;1 Marche 100%
2022-06-09 15:00:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-06-09 15:00:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-06-09 15:00:00;Changement état électrolyseur;-3 Arrêt pas de pompe allumée
2022-06-10 07:00:00;Changement d’état de la filtration;1 Marche AUTO
2022-06-10 07:00:00;Changement état du traitement PH;-5 Arrêt pas de flux chambre analyse
2022-06-10 07:00:00;Changement état électrolyseur;-5 Arrêt pas de flux
2022-06-10 07:00:01;Changement état du traitement PH;0 Arrêt AUTO
2022-06-10 07:00:01;Changement état électrolyseur;0 Arrêt
2022-06-10 08:35:20;Changement état électrolyseur;1 Marche 100%
2022-06-10 10:00:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-06-10 10:00:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-06-10 10:00:00;Changement état électrolyseur;-3 Arrêt pas de pompe allumée
2022-06-10 12:00:00;Changement d’état de la filtration;1 Marche AUTO
2022-06-10 12:00:00;Changement état du traitement PH;-5 Arrêt pas de flux chambre analyse
2022-06-10 12:00:00;Changement état électrolyseur;-5 Arrêt pas de flux
2022-06-10 12:00:02;Changement état du traitement PH;0 Arrêt AUTO
2022-06-10 12:00:02;Changement état électrolyseur;1 Marche 100%
2022-06-10 15:00:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-06-10 15:00:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-06-10 15:00:00;Changement état électrolyseur;-3 Arrêt pas de pompe allumée
2022-06-11 07:00:00;Changement d’état de la filtration;1 Marche AUTO
2022-06-11 07:00:00;Changement état du traitement PH;-5 Arrêt pas de flux chambre analyse
2022-06-11 07:00:00;Changement état électrolyseur;-5 Arrêt pas de flux
2022-06-11 07:00:02;Changement état du traitement PH;0 Arrêt AUTO
2022-06-11 07:00:02;Changement état électrolyseur;0 Arrêt
2022-06-11 07:52:07;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-06-11 07:52:07;Changement état électrolyseur;-3 Arrêt pas de pompe allumée
2022-06-11 07:52:08;Changement d’état de la filtration;-3 Arrêt pause filtration
2022-06-11 07:52:08;Changement d’état du système de chauffage;-7 Arrêt filtration off different de AUTO
2022-06-11 07:56:07;Changement d’état de la filtration;1 Marche AUTO
2022-06-11 07:56:07;Changement d’état du système de chauffage;-2 Arrêt Manuel OFF
2022-06-11 07:56:07;Changement état du traitement PH;-5 Arrêt pas de flux chambre analyse
2022-06-11 07:56:07;Changement état électrolyseur;-5 Arrêt pas de flux
2022-06-11 07:56:09;Changement état du traitement PH;0 Arrêt AUTO
2022-06-11 07:56:09;Changement état électrolyseur;1 Marche 100%
2022-06-11 08:49:19;Changement d’état de la filtration;-3 Arrêt pause filtration
2022-06-11 08:49:19;Changement d’état du système de chauffage;-7 Arrêt filtration off different de AUTO
2022-06-11 08:49:19;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-06-11 08:49:19;Changement état électrolyseur;-3 Arrêt pas de pompe allumée
2022-06-11 08:51:26;Changement d’état de la filtration;1 Marche AUTO
2022-06-11 08:51:26;Changement d’état du système de chauffage;-2 Arrêt Manuel OFF
2022-06-11 08:51:26;Changement état du traitement PH;-5 Arrêt pas de flux chambre analyse
2022-06-11 08:51:26;Changement état électrolyseur;-5 Arrêt pas de flux
2022-06-11 08:51:27;Changement état du traitement PH;0 Arrêt AUTO
2022-06-11 08:51:27;Changement état électrolyseur;1 Marche 100%
2022-06-11 10:00:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-06-11 10:00:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-06-11 10:00:00;Changement état électrolyseur;-3 Arrêt pas de pompe allumée
2022-06-11 12:00:00;Changement d’état de la filtration;1 Marche AUTO
2022-06-11 12:00:00;Changement état du traitement PH;-5 Arrêt pas de flux chambre analyse
2022-06-11 12:00:00;Changement état électrolyseur;-5 Arrêt pas de flux
2022-06-11 12:00:01;Changement état du traitement PH;0 Arrêt AUTO
2022-06-11 12:00:01;Changement état électrolyseur;1 Marche 100%
2022-06-11 15:00:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-06-11 15:00:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-06-11 15:00:00;Changement état électrolyseur;-3 Arrêt pas de pompe allumée
2022-06-11 16:25:48;Changement d’état de la filtration;3 Marche mode baignade
2022-06-11 16:25:48;Changement état du traitement PH;-5 Arrêt pas de flux chambre analyse
2022-06-11 16:25:48;Changement état électrolyseur;-5 Arrêt pas de flux
2022-06-11 16:25:50;Changement état du traitement PH;0 Arrêt AUTO
2022-06-11 16:25:50;Changement état électrolyseur;1 Marche 100%
2022-06-11 16:39:31;Changement d’état de la filtration;0 Arrêt AUTO
2022-06-11 16:39:31;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-06-11 16:39:31;Changement état électrolyseur;-3 Arrêt pas de pompe allumée
2022-06-12 07:00:00;Changement d’état de la filtration;1 Marche AUTO
2022-06-12 07:00:00;Changement état du traitement PH;-5 Arrêt pas de flux chambre analyse
2022-06-12 07:00:00;Changement état électrolyseur;-5 Arrêt pas de flux
2022-06-12 07:00:02;Changement état du traitement PH;0 Arrêt AUTO
2022-06-12 07:00:02;Changement état électrolyseur;0 Arrêt
2022-06-12 08:00:13;Changement état électrolyseur;1 Marche 100%
2022-06-12 09:31:22;Changement d’état de la filtration;-3 Arrêt pause filtration
2022-06-12 09:31:22;Changement d’état du système de chauffage;-7 Arrêt filtration off different de AUTO
2022-06-12 09:31:22;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-06-12 09:31:22;Changement état électrolyseur;-3 Arrêt pas de pompe allumée
2022-06-12 09:33:13;Changement d’état de la filtration;1 Marche AUTO
2022-06-12 09:33:13;Changement d’état du système de chauffage;-2 Arrêt Manuel OFF
2022-06-12 09:33:13;Changement état du traitement PH;-5 Arrêt pas de flux chambre analyse
2022-06-12 09:33:13;Changement état électrolyseur;-5 Arrêt pas de flux
2022-06-12 09:33:15;Changement état du traitement PH;0 Arrêt AUTO
2022-06-12 09:33:15;Changement état électrolyseur;0 Arrêt
2022-06-12 09:35:32;Changement état électrolyseur;1 Marche 100%
2022-06-12 10:00:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-06-12 10:00:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-06-12 10:00:00;Changement état électrolyseur;-3 Arrêt pas de pompe allumée
2022-06-12 12:00:00;Changement d’état de la filtration;1 Marche AUTO
2022-06-12 12:00:00;Changement état du traitement PH;-5 Arrêt pas de flux chambre analyse
2022-06-12 12:00:00;Changement état électrolyseur;-5 Arrêt pas de flux
2022-06-12 12:00:01;Changement état du traitement PH;0 Arrêt AUTO
2022-06-12 12:00:02;Changement état électrolyseur;1 Marche 100%
2022-06-12 13:58:39;Changement d’état de la NCC;1 Marche 
2022-06-12 13:58:49;Changement d’état de la NCC;0 Arrêt
2022-06-12 13:59:57;Changement d’état de la NCC;1 Marche 
2022-06-12 14:19:56;Changement d’état de la NCC;0 Arrêt
2022-06-12 17:00:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-06-12 17:00:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-06-12 17:00:00;Changement état électrolyseur;-3 Arrêt pas de pompe allumée
2022-06-13 07:00:00;Changement d’état de la filtration;1 Marche AUTO
2022-06-13 07:00:00;Changement état du traitement PH;-5 Arrêt pas de flux chambre analyse
2022-06-13 07:00:00;Changement état électrolyseur;-5 Arrêt pas de flux
2022-06-13 07:00:01;Changement état du traitement PH;0 Arrêt AUTO
2022-06-13 07:00:01;Changement état électrolyseur;0 Arrêt
2022-06-13 09:25:29;Changement état électrolyseur;1 Marche 100%
2022-06-13 10:00:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-06-13 10:00:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-06-13 10:00:00;Changement état électrolyseur;-3 Arrêt pas de pompe allumée
2022-06-13 12:00:00;Changement d’état de la filtration;1 Marche AUTO
2022-06-13 12:00:00;Changement état du traitement PH;-5 Arrêt pas de flux chambre analyse
2022-06-13 12:00:00;Changement état électrolyseur;-5 Arrêt pas de flux
2022-06-13 12:00:01;Changement état du traitement PH;0 Arrêt AUTO
2022-06-13 12:00:01;Changement état électrolyseur;1 Marche 100%
2022-06-13 16:43:15;Changement état électrolyseur;0 Arrêt
2022-06-13 17:00:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-06-13 17:00:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-06-13 17:00:00;Changement état électrolyseur;-3 Arrêt pas de pompe allumée
2022-06-14 07:00:00;Changement d’état de la filtration;1 Marche AUTO
2022-06-14 07:00:00;Changement état du traitement PH;-5 Arrêt pas de flux chambre analyse
2022-06-14 07:00:00;Changement état électrolyseur;-5 Arrêt pas de flux
2022-06-14 07:00:04;Changement état du traitement PH;0 Arrêt AUTO
2022-06-14 07:00:04;Changement état électrolyseur;0 Arrêt
2022-06-14 09:00:28;Changement état électrolyseur;1 Marche 100%
2022-06-14 10:00:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-06-14 10:00:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-06-14 10:00:00;Changement état électrolyseur;-3 Arrêt pas de pompe allumée
2022-06-14 12:00:00;Changement d’état de la filtration;1 Marche AUTO
2022-06-14 12:00:00;Changement état du traitement PH;-5 Arrêt pas de flux chambre analyse
2022-06-14 12:00:00;Changement état électrolyseur;-5 Arrêt pas de flux
2022-06-14 12:00:01;Changement état du traitement PH;0 Arrêt AUTO
2022-06-14 12:00:01;Changement état électrolyseur;1 Marche 100%
2022-06-14 14:03:15;Changement d’état de la NCC;1 Marche 
2022-06-14 14:23:15;Changement d’état de la NCC;0 Arrêt
2022-06-14 14:32:00;Changement d’état de la NCC;1 Marche 
2022-06-14 14:44:11;Changement d’état de la NCC;0 Arrêt
2022-06-14 17:00:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-06-14 17:00:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-06-14 17:00:00;Changement état électrolyseur;-3 Arrêt pas de pompe allumée
2022-06-15 07:00:00;Changement d’état de la filtration;1 Marche AUTO
2022-06-15 07:00:00;Changement état du traitement PH;-5 Arrêt pas de flux chambre analyse
2022-06-15 07:00:00;Changement état électrolyseur;-5 Arrêt pas de flux
2022-06-15 07:00:02;Changement état du traitement PH;0 Arrêt AUTO
2022-06-15 07:00:02;Changement état électrolyseur;0 Arrêt
2022-06-15 09:20:29;Changement état électrolyseur;1 Marche 100%
2022-06-15 10:00:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-06-15 10:00:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-06-15 10:00:00;Changement état électrolyseur;-3 Arrêt pas de pompe allumée
2022-06-15 12:00:00;Changement d’état de la filtration;1 Marche AUTO
2022-06-15 12:00:00;Changement état du traitement PH;-5 Arrêt pas de flux chambre analyse
2022-06-15 12:00:00;Changement état électrolyseur;-5 Arrêt pas de flux
2022-06-15 12:00:02;Changement état du traitement PH;0 Arrêt AUTO
2022-06-15 12:00:02;Changement état électrolyseur;0 Arrêt
2022-06-15 12:15:04;Changement état électrolyseur;1 Marche 100%
2022-06-15 17:00:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-06-15 17:00:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-06-15 17:00:00;Changement état électrolyseur;-3 Arrêt pas de pompe allumée
2022-06-15 17:22:51;Changement d’état de la filtration;3 Marche mode baignade
2022-06-15 17:22:51;Changement état du traitement PH;-5 Arrêt pas de flux chambre analyse
2022-06-15 17:22:51;Changement état électrolyseur;-5 Arrêt pas de flux
2022-06-15 17:22:52;Changement état du traitement PH;0 Arrêt AUTO
2022-06-15 17:22:52;Changement état électrolyseur;1 Marche 100%
2022-06-15 17:59:06;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-06-15 17:59:07;Changement d’état de la filtration;0 Arrêt AUTO
2022-06-15 17:59:07;Changement état électrolyseur;-3 Arrêt pas de pompe allumée
2022-06-16 07:00:00;Changement d’état de la filtration;1 Marche AUTO
2022-06-16 07:00:00;Changement état du traitement PH;-5 Arrêt pas de flux chambre analyse
2022-06-16 07:00:00;Changement état électrolyseur;-5 Arrêt pas de flux
2022-06-16 07:00:02;Changement état du traitement PH;0 Arrêt AUTO
2022-06-16 07:00:02;Changement état électrolyseur;0 Arrêt
2022-06-16 09:30:31;Changement état électrolyseur;1 Marche 100%
2022-06-16 10:00:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-06-16 10:00:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-06-16 10:00:00;Changement état électrolyseur;-3 Arrêt pas de pompe allumée
2022-06-16 12:00:00;Changement d’état de la filtration;1 Marche AUTO
2022-06-16 12:00:00;Changement état du traitement PH;-5 Arrêt pas de flux chambre analyse
2022-06-16 12:00:00;Changement état électrolyseur;-5 Arrêt pas de flux
2022-06-16 12:00:01;Changement état du traitement PH;0 Arrêt AUTO
2022-06-16 12:00:01;Changement état électrolyseur;0 Arrêt
2022-06-16 12:15:03;Changement état électrolyseur;1 Marche 100%
2022-06-16 17:00:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-06-16 17:00:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-06-16 17:00:00;Changement état électrolyseur;-3 Arrêt pas de pompe allumée
2022-06-17 07:00:00;Changement d’état de la filtration;1 Marche AUTO
2022-06-17 07:00:00;Changement état du traitement PH;-5 Arrêt pas de flux chambre analyse
2022-06-17 07:00:00;Changement état électrolyseur;-5 Arrêt pas de flux
2022-06-17 07:00:04;Changement état du traitement PH;0 Arrêt AUTO
2022-06-17 07:00:04;Changement état électrolyseur;0 Arrêt
2022-06-17 07:55:14;Changement état électrolyseur;1 Marche 100%
2022-06-17 10:00:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-06-17 10:00:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-06-17 10:00:00;Changement état électrolyseur;-3 Arrêt pas de pompe allumée
2022-06-17 12:00:00;Changement d’état de la filtration;1 Marche AUTO
2022-06-17 12:00:00;Changement état du traitement PH;-5 Arrêt pas de flux chambre analyse
2022-06-17 12:00:00;Changement état électrolyseur;-5 Arrêt pas de flux
2022-06-17 12:00:09;Changement état du traitement PH;0 Arrêt AUTO
2022-06-17 12:00:09;Changement état électrolyseur;0 Arrêt
2022-06-17 12:15:11;Changement état électrolyseur;1 Marche 100%
2022-06-17 17:00:00;Changement d’état de la filtration;0 Arrêt AUTO
2022-06-17 17:00:00;Changement état du traitement PH;-3 Arrêt pas de pompe allumée
2022-06-17 17:00:00;Changement état électrolyseur;-3 Arrêt pas de pompe allumée
